Epoch	Loss
1327	112998.72252460495
1328	112981.15517729896
1329	112967.51610649418
1330	112946.49125550193
1331	112931.02987518198
1332	112913.01075464213
1333	112885.908936536
1334	112873.86718215686
1335	112864.03793290713
1336	112840.04861472975
1337	112824.85698335501
1338	112806.88430570698
1339	112786.09744908843
1340	112772.13680693743
1341	112753.47902808401
1342	112740.03728628416
1343	112718.50231574681
1344	112702.89372830171
1345	112677.82269035456
1346	112658.79860457777
1347	112644.75277528318
1348	112629.80630909525
1349	112618.64776996242
1350	112597.06064709724
1351	112579.0213856285
1352	112561.8731624397
1353	112545.45761316996
1354	112525.85931276502
1355	112509.83610446073
1356	112491.16892527569
1357	112473.48923843722
1358	112454.34566717323
1359	112437.55664199895
1360	112422.1940355634
1361	112401.27606121582
1362	112390.54995642025
1363	112365.49728766423
1364	112353.74726097392
1365	112336.61511349259
1366	112315.93340363562
1367	112291.58188388082
1368	112280.74873082369
1369	112264.85874033552
1370	112246.40730941949
1371	112228.85241513958
1372	112211.9724994667
1373	112195.89068860894
1374	112180.4628126659
1375	112164.05578539018
1376	112142.64414583075
1377	112126.78116043862
1378	112115.24723563212
1379	112096.03872786612
1380	112074.83706785618
1381	112062.16347378661
1382	112043.17391883134
1383	112020.6045613813
1384	112009.6971783281
1385	111992.91436191997
1386	111974.70305813428
1387	111961.93161149211
1388	111942.60074484533
1389	111932.60492965157
1390	111911.35057485683
1391	111890.59179445785
1392	111878.50141033725
1393	111863.18724800686
1394	111845.05672720948
1395	111823.99155680471
1396	111804.64425508546
1397	111794.64586169443
1398	111772.97100768457
1399	111759.26183764782
1400	111744.19103927734
1401	111729.13924005543
1402	111709.92538031017
1403	111692.70812776622
1404	111673.27810115428
1405	111664.03886404014
1406	111646.41465065363
1407	111631.00527353674
1408	111616.20084225351
1409	111592.34260788889
1410	111574.1986700339
1411	111563.99081441213
1412	111542.36032033051
1413	111531.54582359522
1414	111517.74655114912
1415	111498.49738208532
1416	111479.27499632594
1417	111463.62105227697
1418	111448.05475848757
1419	111433.353168193
1420	111412.73652307366
1421	111397.86907414094
1422	111382.95013772097
1423	111363.65445831447
1424	111353.19714922065
1425	111335.12192809564
1426	111318.04995965159
1427	111308.45960222128
1428	111286.40556999507
1429	111273.42679319179
1430	111253.05898484316
1431	111235.34682671318
1432	111224.18816056605
1433	111202.41920678338
1434	111192.35326263955
1435	111169.2348945832
1436	111158.11282616625
1437	111140.9412455484
