Epoch	Loss
1363	122366.29013842497
1364	122354.46574016297
1365	122342.68456127954
1366	122330.93531029767
1367	122319.18510841837
1368	122307.42304727646
1369	122295.68850824953
1370	122283.95760075613
1371	122272.1939956963
1372	122260.3145015875
1373	122248.12883226582
1374	122235.25646472618
1375	122221.67912889077
1376	122208.87707729224
1377	122196.7515072126
1378	122184.82044670386
1379	122173.00033608318
1380	122161.21515402474
1381	122149.49843314124
1382	122137.77519247358
1383	122126.09918238879
1384	122114.44722232418
1385	122102.79808512883
1386	122091.17274560453
1387	122079.54091382507
1388	122067.93660760167
1389	122056.3525535439
1390	122044.78682691602
1391	122033.24360409631
1392	122021.69407254808
1393	122010.15178800837
1394	121998.56696887389
1395	121987.09930282815
1396	121975.58295633901
1397	121964.12147055315
1398	121952.63531534467
1399	121941.18451080972
1400	121929.7227887333
1401	121918.27774234694
1402	121906.85145123697
1403	121895.46728752203
1404	121884.05555466341
1405	121872.65204035751
1406	121861.23154524849
1407	121849.82930530576
1408	121838.43305636103
1409	121827.06895784393
1410	121815.68252642783
1411	121804.31632767765
1412	121792.94406107767
1413	121781.59846548781
1414	121770.24820373293
1415	121758.9175713001
1416	121747.56908172442
1417	121736.23036494273
1418	121724.89746710286
1419	121713.59130794853
1420	121702.2829946502
1421	121690.99977403281
1422	121679.68569799773
1423	121668.43740020739
1424	121657.1517363915
1425	121645.87710138012
1426	121634.59622760976
1427	121623.3378037366
1428	121612.11616433894
1429	121600.8556069685
1430	121589.62541064087
1431	121578.3857248385
1432	121567.17996967222
1433	121555.97035471113
1434	121544.74397000257
1435	121533.54480459
1436	121522.38827241778
1437	121511.22210165541
1438	121500.02211151997
1439	121488.8664006295
1440	121477.68493521509
1441	121466.56307810894
1442	121455.4122903208
1443	121444.27523606115
1444	121433.14886305241
1445	121422.04221686427
1446	121410.93589987703
1447	121399.83461725517
1448	121388.70306879496
1449	121377.5847560472
1450	121366.48100613897
1451	121355.4040775033
1452	121344.33510704192
1453	121333.26534282778
1454	121322.23055649867
1455	121311.18903588863
1456	121300.12279309206
1457	121289.08276707715
1458	121278.01861304324
1459	121266.99433934994
1460	121255.95879367934
1461	121244.90610317868
1462	121233.87982789788
1463	121222.87932893481
1464	121211.89158048561
1465	121200.89902478528
1466	121189.8968970232
1467	121178.90201168146
1468	121167.87815780539
1469	121156.90142669028
1470	121145.91466928498
1471	121134.896781172
1472	121123.89025450558
1473	121112.91268146197
1474	121101.93561655778
1475	121090.95127023381
1476	121079.96955866429
1477	121069.00961106115
1478	121058.0605041477
1479	121047.11284824181
1480	121036.1955556728
1481	121025.274652217
1482	121014.352418193
1483	121003.44410122413
1484	120992.5479543661
1485	120981.67968291184
1486	120970.77831357362
1487	120959.92587243981
1488	120949.05644820878
1489	120938.24390347415
1490	120927.44668092058
1491	120916.61763369916
1492	120905.80518531603
1493	120894.98299396197
1494	120884.1871467112
1495	120873.39831361952
1496	120862.58528942152
1497	120851.7919140453
1498	120841.02828833871
1499	120830.25139250845
1500	120819.50133745045
1501	120808.70794142746
1502	120797.93464042542
1503	120787.19160984988
1504	120776.41984473646
1505	120765.6846346902
1506	120754.94333270629
1507	120744.2267116154
1508	120733.5388112979
1509	120722.80031383056
1510	120712.10266365988
1511	120701.42445240237
1512	120690.73025023859
1513	120680.06477343636
1514	120669.3965655282
1515	120658.70150652438
1516	120648.04332949457
1517	120637.40087381625
1518	120626.74445749522
1519	120616.10434981096
1520	120605.46949442997
1521	120594.81172115878
1522	120584.15785585817
1523	120573.52080159851
1524	120562.91038852591
1525	120552.33741259543
1526	120541.72509084569
1527	120531.13377486786
1528	120520.54275023859
1529	120509.98469158346
1530	120499.39487823007
1531	120488.78907511746
1532	120478.23465258405
1533	120467.65912678021
1534	120457.09981670276
1535	120446.52865309794
1536	120435.97555195639
1537	120425.45359069887
1538	120414.88531305057
1539	120404.36344814455
1540	120393.81954742329
1541	120383.28293041587
1542	120372.7804023363
1543	120362.23245141131
1544	120351.75938624101
1545	120341.30346590075
1546	120330.79305879275
1547	120320.31039173763
1548	120309.82721998422
1549	120299.33836922809
1550	120288.88116190721
1551	120278.38405704008
1552	120267.93731073814
1553	120257.51187990933
1554	120247.07125192703
1555	120236.63904208266
1556	120226.25928988952
1557	120215.840519931
1558	120205.43747705917
1559	120195.0285062766
1560	120184.6358464249
1561	120174.24574906401
1562	120163.86106918038
1563	120153.45667738769
1564	120143.08429149537
1565	120132.72589950998
1566	120122.36424877954
1567	120112.01013870027
1568	120101.68754244054
1569	120091.34495668771
1570	120081.00617223058
1571	120070.71046377184
1572	120060.39601724232
1573	120050.09128041954
1574	120039.81724989906
1575	120029.54780983887
1576	120019.28917146895
1577	120009.00022826127
1578	119998.72848608869
1579	119988.47003009837
1580	119978.21221645133
1581	119967.92870333834
1582	119957.69432489722
1583	119947.4727967626
1584	119937.2473468929
1585	119927.05489511452
1586	119916.83055902217
1587	119906.65594373991
1588	119896.47450814859
1589	119886.29539990457
1590	119876.14135795955
1591	119865.99551162642
1592	119855.78728229151
1593	119845.6013858556
1594	119835.44774766921
1595	119825.29981142638
1596	119815.16511204302
1597	119805.04781557407
1598	119794.9404731317
1599	119784.80628303479
1600	119774.72064261856
1601	119764.60426263581
1602	119754.48600265196
1603	119744.3857168092
1604	119734.29188881037
1605	119724.20023445529
1606	119714.13495402658
1607	119704.06304025657
1608	119694.01598517105
1609	119683.94507620943
1610	119673.91843387535
1611	119663.88687302709
1612	119653.83887277932
1613	119643.8086734694
1614	119633.77323791476
1615	119623.76541165027
1616	119613.76566285237
1617	119603.7584720489
1618	119593.76862107254
1619	119583.7565782833
1620	119573.76651051607
1621	119563.78444795184
1622	119553.8159755359
1623	119543.83661081339
1624	119533.86180443401
1625	119523.89858776244
1626	119513.94463918661
1627	119503.96194689657
1628	119494.02353729261
1629	119484.08804232125
1630	119474.14025909375
1631	119464.17917821356
1632	119454.23946327632
1633	119444.29507070364
1634	119434.38077420717
1635	119424.45092612135
1636	119414.52071786448
1637	119404.61959055204
1638	119394.70871109235
1639	119384.80394192299
1640	119374.92744618081
1641	119365.02752555608
1642	119355.13712767031
1643	119345.22587427507
1644	119335.36504023822
1645	119325.46496590992
1646	119315.58483748716
1647	119305.71801245229
1648	119295.8730592057
1649	119286.00465813573
1650	119276.14916472434
1651	119266.27426681104
1652	119256.43233372485
1653	119246.57094337285
1654	119236.72624591654
1655	119226.86050827705
1656	119217.01254519344
1657	119207.18706756533
1658	119197.37395504514
1659	119187.54101820584
1660	119177.74619985135
1661	119167.90120531127
1662	119158.10387952393
1663	119148.30981592277
1664	119138.5160723462
1665	119128.72351136948
1666	119118.93336606225
1667	119109.12929911174
1668	119099.32645261342
1669	119089.54438133167
1670	119079.76352820804
1671	119069.97829797387
1672	119060.208480537
1673	119050.4207623697
1674	119040.66914274702
1675	119030.8919693327
1676	119021.1286384158
1677	119011.37122164514
1678	119001.61781607877
1679	118991.85599352152
1680	118982.10172079173
1681	118972.38495058545
1682	118962.65146224857
1683	118952.91029790964
1684	118943.16131533548
1685	118933.45628280539
1686	118923.68545482491
1687	118913.97897014022
1688	118904.25659090075
1689	118894.52194749302
1690	118884.80368039751
1691	118875.08940500661
1692	118865.3650975903
1693	118855.67052722618
1694	118845.92395802746
1695	118836.2263055627
1696	118826.50286072162
1697	118816.80557531017
1698	118807.10994622669
1699	118797.4176263581
1700	118787.71845750441
1701	118778.04091726619
1702	118768.39864855565
1703	118758.7212815207
1704	118749.02423125276
1705	118739.36557934775
1706	118729.69016572456
1707	118720.04347746292
1708	118710.35998063794
1709	118700.69885456431
1710	118691.04864832624
1711	118681.38706228894
1712	118671.71636300653
1713	118662.05478843965
1714	118652.38539678461
1715	118642.72377863016
1716	118633.06974242035
1717	118623.44243571979
1718	118613.78959587432
1719	118604.15181783144
1720	118594.52989304984
1721	118584.90503184187
1722	118575.29082435582
1723	118565.66114213222
1724	118556.02643127844
1725	118546.40517292799
1726	118536.78860368338
1727	118527.1640097361
1728	118517.54533796433
1729	118507.94286586037
1730	118498.32244714432
1731	118488.76515241888
1732	118479.1780116723
1733	118469.59451392967
1734	118460.03212978087
1735	118450.47654414733
1736	118440.86787343085
1737	118431.30459803077
1738	118421.71488446997
1739	118412.12809471811
1740	118402.5673198686
1741	118393.01434719571
1742	118383.46974563207
1743	118373.92451090149
1744	118364.36506317905
1745	118354.8222590295
1746	118345.2889546781
1747	118335.76190973242
1748	118326.19357014388
1749	118316.63498040853
1750	118307.06808379827
1751	118297.51663439657
1752	118287.97513443328
1753	118278.4316145298
1754	118268.88517999375
1755	118259.35114153575
1756	118249.83511621825
1757	118240.2953540229
1758	118230.7578182352
1759	118221.211324053
1760	118211.71464473828
1761	118202.18078177764
1762	118192.67316198062
1763	118183.13972113126
1764	118173.61261195125
1765	118164.06671996586
1766	118154.5920133791
1767	118145.06621412054
1768	118135.52205531493
1769	118125.98130895794
1770	118116.43141379753
1771	118106.87335514242
1772	118097.31185077448
1773	118087.75191211827
1774	118078.21828544817
1775	118068.64893302195
1776	118059.06595718324
1777	118049.53186710835
1778	118039.95396922258
1779	118030.4106890508
1780	118020.85209587432
1781	118011.27864850976
1782	118001.71910443583
1783	117992.19250339524
1784	117982.61938179049
1785	117973.05051800396
1786	117963.48143398546
1787	117953.93272601307
1788	117944.37152561115
1789	117934.8012119641
1790	117925.20082976986
1791	117915.66544353803
1792	117906.09042472654
1793	117896.55276505837
1794	117886.96567707568
1795	117877.41654584496
1796	117867.84941523822
1797	117858.34183558765
1798	117848.88431627148
1799	117839.40191991815
1800	117829.92041596315
1801	117820.45910911576
1802	117811.03567184518
1803	117801.59269128065
1804	117792.16234652585
1805	117782.7322025033
1806	117773.31308843232
1807	117763.91982867787
1808	117754.54449603583
1809	117745.18948782301
1810	117735.82671643297
1811	117726.45752963955
1812	117717.12985542689
1813	117707.79457403465
1814	117698.4356280282
1815	117689.10862712891
1816	117679.76663783769
1817	117670.45728761378
1818	117661.14990341911
1819	117651.84759603032
1820	117642.5518772482
1821	117633.24787453201
1822	117623.9725455605
1823	117614.68079095398
1824	117605.41220199861
1825	117596.14920945896
1826	117586.85952985061
1827	117577.61444262957
1828	117568.35614722507
1829	117559.09766829394
1830	117549.86124582477
1831	117540.58805149757
1832	117531.35814881258
1833	117522.1172563225
1834	117512.88559866392
1835	117503.6508474343
1836	117494.41748183087
1837	117485.17613740641
1838	117475.97621838753
1839	117466.78209307554
1840	117457.5368016811
1841	117448.32857578732
1842	117439.11806613383
1843	117429.89983459661
1844	117420.67663636948
1845	117411.5003727885
1846	117402.30397633424
1847	117393.11252362905
1848	117383.98079393628
1849	117374.80760098554
1850	117365.6409587891
1851	117356.46133552342
1852	117347.30832476876
1853	117338.1306205036
1854	117328.95126335157
1855	117319.80239800506
1856	117310.6356640453
1857	117301.48660370173
1858	117292.35099815555
1859	117283.15895701807
1860	117274.01036925561
1861	117264.86136741117
1862	117255.69493512333
1863	117246.52685683087
1864	117237.38410521582
1865	117228.25971085376
1866	117219.12717708487
1867	117210.00220690794
1868	117200.8743484804
1869	117191.70661085927
1870	117182.58027684994
1871	117173.4404398675
1872	117164.26976926113
1873	117155.12919817207
1874	117145.98504601931
1875	117136.82241502716
1876	117127.67781667523
1877	117118.53159755359
1878	117109.35475471664
1879	117100.18715588753
1880	117091.00612749596
1881	117081.82790935619
1882	117072.62778042872
1883	117063.43710771178
1884	117054.23345621972
1885	117045.04358872595
1886	117035.84146394618
1887	117026.61407213515
1888	117017.38689137975
1889	117008.19591469681
1890	116998.98197194796
1891	116989.75048978675
1892	116980.51659195602
1893	116971.26296156952
1894	116962.0336324053
1895	116952.77389058142
1896	116943.54233156842
1897	116934.29959578256
1898	116925.06834647078
1899	116915.82021270739
1900	116906.60113809463
1901	116897.35669895206
1902	116888.14295005322
1903	116878.91120292542
1904	116869.69612804655
1905	116860.49346530429
1906	116851.29766416458
1907	116842.1022415486
1908	116832.84353665027
1909	116823.64190165725
1910	116814.4010160494
1911	116805.15063179049
1912	116795.9051236052
1913	116786.66057549369
1914	116777.36428204375
1915	116768.06238300176
1916	116758.74108634012
1917	116749.35261892527
1918	116739.95912288026
1919	116730.45106032521
1920	116720.85088574549
1921	116711.1472090185
1922	116701.3458536742
1923	116691.56564518793
1924	116681.80177974967
1925	116672.01038531419
1926	116662.25752229849
1927	116652.52460404126
1928	116642.85075154163
1929	116633.25198552893
1930	116623.67085872119
1931	116614.06984680113
1932	116604.56819391425
1933	116595.09657286925
1934	116585.66326989428
1935	116576.26593126009
1936	116566.87071694685
1937	116557.5029926314
1938	116548.2090712634
1939	116538.89293514169
1940	116529.62007345654
1941	116520.35690886066
1942	116511.1154898785
1943	116501.90645532044
1944	116492.68302653795
1945	116483.45150652438
1946	116474.2398463882
1947	116465.04273418001
1948	116455.86237910182
1949	116446.640625
1950	116437.46203407172
1951	116428.27321153281
1952	116419.11104853362
1953	116409.94429622119
1954	116400.7815092314
1955	116391.6279123385
1956	116382.46505193804
1957	116373.3243042046
1958	116364.15418532521
1959	116355.00582467699
1960	116345.84518609602
1961	116336.67081398657
1962	116327.49798350096
1963	116318.33530777419
1964	116309.16086684224
1965	116299.98998288614
1966	116290.79084614961
1967	116281.60373155557
1968	116272.3887920276
1969	116263.21627812546
1970	116254.00785838166
1971	116244.79558343122
1972	116235.59539026942
1973	116226.35513324034
1974	116217.11397922478
1975	116207.87636497944
1976	116198.60693065445
1977	116189.29198975004
1978	116180.01218731648
1979	116170.72634915027
1980	116161.43198617127
1981	116152.15182815482
1982	116142.8856227518
1983	116133.61894706174
1984	116124.3267393738
1985	116115.06462087983
1986	116105.81129560637
1987	116096.56674405374
1988	116087.31786815445
1989	116078.08253078659
1990	116068.83721874541
1991	116059.6107858611
1992	116050.4032573686
1993	116041.2286661742
1994	116032.05321355161
1995	116022.86750981868
1996	116013.71967680957
1997	116004.55244962193
1998	115995.4248894252
1999	115986.30850714837
